SongID,Title,ArtistName,Artist_mbid,Country
b'SOPWMAU12AB017A832',b'Edge Of The Dream (Emergency Broadcast Album Version)',b'White Heart',,Failed to retrieve information
b'SOLSRIT12A58A79324',b'Sing Boy Sing',b'Tommy Sands',5247e3c6-2989-46cc-800f-c4f6d39e4b1e,US
b'SOUDAHM12A58A7B19A',b'Hot Spot (Terrible Love Mix)',b'Steinski',900041e6-03f9-4bc3-a4cd-68452dd1ea2d,US
b'SOVMWTZ12A8C136E39',b'Rock Biter (Album Version)',b'Red I Flight',1cb731d7-fee7-4c07-845d-ab60c8ae122f,
b'SOVLTPF12AC46866D7',b'Broken Hearted Side Of New Orleans',b'Jo-El Sonnier',cae92fc4-ebf8-4940-badf-d54cc6b8e6d3,US
b'SORVORU12AB0183685',b'Dial Me',b'Lexi',6d2a9594-ebcf-4e0d-88d4-49809a440652,
b'SOXCEGC12AB018A0BD',"b""Beautiful When You're Green""",b'Charlie Khan',,Failed to retrieve information
b'SOANXGF12A8C143736',b'Pasa el tiempo',b'Yahir',4eccbfad-11fc-4d5b-9e74-e3f1f0b422a6,
b'SOKLPTD12AC4688044',"b""Widow's Walk""",b'Enter the Haggis',54ce7300-69ad-42ec-9327-53d61ead2a0c,CA
b'SOBIJGQ12A8C131C8F',b'Resistance',b'Cali',5cad62bb-d08e-4ed7-9b22-7c2026587fc4,FR
b'SOCSXBH12A58A78109',b'The Traffic Jam',b'Stephen Marley / Damian Marley',99298e13-87d6-4f0c-9334-d327d73f83c0,JM
b'SOCRBAD12AB0186467',b'Chanson De La Patience',b'Jacques Douai',,Failed to retrieve information
b'SOYQZID12A8AE48BDA',b'Sprung (Cibola Mix W/ Rap)',b'Nu Flavor',c264723e-b2ce-4862-b646-4d2b1271174c,US
b'SOQVLPI12AB017F740',b'Searching',b'Buju Banton',9f525d0b-3911-4c83-b0d1-e90aa1fd2d14,JM
b'SOJRUHL12A813557F6',b'Ya Mama (Palm Springs Demo)',b'P.O.D.',b3b81e34-2bfa-4d3c-be35-8a528f06fcd0,
b'SOKYUHC12A58A79AD3',b'Veronica Sawyer (Album)',b'Reel Big Fish',5e5480be-eded-44ad-9c45-f6136ec2f5db,US
b'SOTENDL12A8C134BD1',b'Spoken Words by Bishop Joseph Garlington',b'ISRAEL & NEW BREED',a2bcc642-ac75-4f95-9a2e-0d098c135a47,
b'SOCYCRH12A6D4FD333',b'La Romance De La Pluie',b'Maurice Chevalier',e0371cd0-a5f8-420e-be17-bd980adc7393,FR
b'SOSFYFN12AB017AB81',b'Et k\xc3\xbctt wie et k\xc3\xbctt',b'Eko Fresh',3db42aef-5961-4c75-8f0f-432c9db2a894,DE
b'SOCWFQT12AB0188AA1',b'Le Dormeur du Val',b'Jacques Douai',,Failed to retrieve information
b'SORCHVC12A6D4F7651',b'Faith',b'Mystery',f049a6e9-437a-48cc-9d88-33b470030889,GR
b'SOBGXEU12A8AE45903',b'Feel It Boy (Deep Dish Danchall Remix) (Feat. Janet Jackson)',b'Beenie Man Featuring Janet Jackson',0d85b9f2-802d-48bb-aa85-6a9668869053,JM
b'SOJXYUF12AB0188969',b'CB4 (Instrumental Mix)',b'Slum Village',c0c1183e-6940-48ca-8f96-98250fcb3ef1,US
b'SOABPYH12A8C13CC48',b'Beothuck',b'Malefaction',6599cf83-c40a-40e6-b6bf-34ce19acc836,CA
b'SOCUSNQ12A8C138A86',b'Never Gonna Be The Same',b'Danny Wilson',b182fec1-00ad-4082-859d-1f06a2029495,GB
b'SOVAZZK12AB018935A',b'That Little Ole Wine Drinker Me - Original',b'Charlie Walker',f9bef3fa-4ca3-4e7b-bffd-439839baabfe,US
b'SOJBCMD12A6D4F68B5',b'Hide Away',b'Freddie King',d6ae4b23-965f-485a-b2c2-66c43ffaef20,US
b'SOVTAOG12AB018B126',b'Uu-Pee-\xc3\x84mm\xc3\xa4t',b'Jope Ruonansuu',fb50177c-d4b7-407e-95dc-40f15274041a,FI
b'SOGZANN12AB018736A',b'Freedom',b'4Him',3f49566c-2c59-440e-8ea5-4d7afa1ee3f2,US
b'SOATZSD12A8C134212',b'Aupr\xc3\xa8s De Mon Arbre',b'Georges Brassens',b58165ba-ac55-49a1-8855-caf16c68f5f2,FR
b'SOQMFPS12A6D4F76D7',b'Grateful & Thankful',b'Francis Dunnery',211256ad-1a39-4bb9-a216-24a2d985343e,GB
b'SOPYZWR12AB0187A36',b'Touch My Hand [Remastered]',b'David Meece',ea7e2bb8-bfb5-4307-a4c5-68df453de287,US
b'SOVDTAP12A8C13FE3D',b'Let It Bleed',b'Wild Horses',34db20e0-bb6e-4a45-b067-f51464cd6ee2,US
b'SORWXCN12AB01811BC',b'After The Laughter',b'Marcie Blane',6ce22798-7801-4bda-95e0-03169745f5e4,US
b'SODWYJL12A58A7BCE4',b'Pop Pop',b'Twista',0bc858a1-3573-4216-9423-c96dd8c72919,US
b'SOEAYQZ12AB0186BB1',"b""You'll Never Know""",b'JERRY WALLACE',293beca8-bc04-48b2-a087-c9bc46412dba,US
b'SOHUDTL12AAFF43497',b'Basking Under a Blacksun Dawning',b'Morgion',f40e4fd0-e032-40f2-a2da-e411ebc8a4b3,US
b'SOTTXNS12AB0187861',b'Another Long One',b'Shawn Colvin',42222090-c5e5-4243-8582-c29bc8b63ec6,US
b'SOFHQCR12A8C138A74',b'The Second Summer Of Love',b'Danny Wilson',b182fec1-00ad-4082-859d-1f06a2029495,GB
b'SODTRPJ12A8C1377E9',b'Oh My God',b'Sticky Fingaz',dd10cfe1-ced1-49f1-92cf-ac33265dc274,US
b'SOKPFTZ12A6D4FA141',b'Joy To The World',b'Dame Joan Sutherland / New Philharmonia Orchestra / Richard Bonynge',,Failed to retrieve information
b'SOYUFEN12AB018BF99',"b""Don't Phunk With My Heart""",b'Java',eed40f68-fb41-41c9-81f4-df9db9968146,Failed to retrieve information
b'SOLWQFA12AB01899E8',b'Give It What U Got',b'SWAMI featuring Asuivre',48f2decd-51aa-42ce-acff-f9171b9de1b4,GB
b'SOAMXQV12AB018775F',b'Dancing To A Standstill',b'The Black Velvet Band',18f0697c-bd4c-4725-b797-2092ee4ce01e,DE
b'SOCPGVG12AB018AA84',b'Prelude And Fugue In C Major BWV 531 : Fugue',b'Lionel Rogg',90e17964-b04a-4c37-b952-3c9dfc16c430,CH
b'SOFVRCJ12AB018B4DA',b'Hoochie Coochie Man',b'The Jeff Healey Band',9fac4087-8201-4b74-a619-e77b1602aaf4,CA
b'SORWMLD12A8C137D1A',b'Ftei O Erotas',b'Angela Dimitriou',e302e245-fceb-4e42-99cb-09c55484e107,GR
b'SOWHAEF12A8C13EF0C',b'Spirit',"b""Pe'z""",9fa7182a-2f75-4a29-b59b-28e0c5532b26,AU
b'SOXSLOL12AB0188039',b'Leng Jing',b'Stephy Tang',cca297c1-c597-47e3-a29a-ae36ba0c6aab,HK
b'SOENDOQ12A8C139A41',b'Isla del Luna',b'Lisa Lynne',4bf9b00d-5f32-4b6f-badb-ad7bda086cb9,US
b'SOVYKGO12AB0187199',b'Crazy Mixed Up World',b'Faye Adams',8f2974e0-3647-48f6-86f8-603a2c5f31ae,US
b'SOGNCJP12A58A80271',b'Do You Finally Need A Friend',b'Terry Callier',44fd61e1-119c-479e-8301-8ac5c77148bf,US
b'SOYTPEP12AB0180E7B',b'Twist and Shout',b'The Shangri-Las',91d01e5f-252d-469d-a16a-12c613e48e5d,US
b'SOZQDIU12A58A7BCF6',b'Superconfidential',b'Clp',4d96f7d0-2f0e-4e92-ba70-a405f96f8cec,
b'SOBZBAZ12A6D4F8742',b'Spanish Grease',b'Willie Bobo',dadec058-023e-498a-b1c7-776d03cc88ce,US
b'SOBLGCN12AB0183212',b'James (Hold The Ladder Steady)',b'SUE THOMPSON',7994b392-4b14-4b06-b591-fd8b0ad65338,US
b'SOZCTXZ12AB0182364',b'Setanta matins',b'Elena',d3cc4c24-1b5b-4d71-bcc9-1940e0e3e9d3,
b'SOBBUGU12A8C13E95D',b'Setting Fire to Sleeping Giants',b'The Dillinger Escape Plan',1bc41dff-5397-4c53-bb50-469d2c277197,US
b'SOOLYAZ12A6701F4A6',b'Laws Patrolling (Album Version)',"b""Mike Jones (Featuring CJ_ Mello & Lil' Bran)""",7685015d-bd3b-4888-9020-3288c421cc9f,
b'SOLLHMX12AB01846DC',b'The Emperor Falls',b'John Wesley',84f3a2c3-95b4-4d4f-82d9-0e4baf4886ab,US
b'SONYPOM12A8C13B2D7',b'I Think My Wife Is Running Around On Me (Taco Hell)',b'Tim Wilson',e29641cc-3658-4886-89d7-3a146d2d3d75,US
b'SOGOSOV12AF72A285E',b'\xc2\xbfD\xc3\xb3nde va Chichi?',b'Sierra Maestra',017f5df4-c30c-4799-95f7-997bd5b88df7,CU
b'SOPSWQW12A6D4F8781',b'Made Like This (Live)',b'Five Bolt Main',34f4bdc2-ed51-44da-af51-7e507d9d4721,
b'SOGXHEG12AB018653E',b'It Makes No Difference Now',b'Billie Jo Spears',615d51ca-3d06-43dc-b956-4d76099f4b5e,US
b'SORENXV12A6701F61F',b'Hourglass',b'Borialis',8601834a-baf3-473c-aac7-00e37b06144a,US
b'SOMQAGT12A8C132DB4',b'You Can Still Be Free',b'Savage Garden',a871fd87-50f7-4032-b06d-da56779edcce,AU
b'SOQQVQJ12AB0185192',b'Opus a Satana (Part 2)',b'Emperor',69161e5a-51dc-473b-8a16-9007dbdbeb93,DE
b'SOYSTDI12A6D4F6500',b'Next Time',b'Nadine Renee',d93dabff-3bd6-4f9a-891e-213d4266abf5,
b'SOWHYUG12A58A77FAB',b'She Fell Away (2009 Digital Remaster)',b'Nick Cave & The Bad Seeds',172e1f1a-504d-4488-b053-6344ba63e6d0,AU
b'SORABMD12A8C136672',b'You Feel Good All Over',b'T.G. Sheppard',cdfbdee9-1dc0-4766-a3aa-4eef5ba4800e,US
b'SOYMMDY12AB01825B2',b'Wake',b'The Dirty Skirts',dcde676f-f4f4-4bcb-bdb6-e4435ae6ba71,ZA
b'SODDZAD12A6701DC4C',b'Commercial Reign',b'Inspiral Carpets',03c2e506-e8bb-4bd6-9693-5aa97c8eea1c,GB
b'SOKBBXO12A6701DEA0',b'Metal',b'Nine Inch Nails',b7ffd2af-418f-4be2-bdd1-22f8b48613da,US
b'SODRHHD12AB0189F2A',b'This Melody (Live)',b'Julien Clerc',8b74c6be-1f8d-4893-8526-1be4a3686f7a,FR
b'SOQGFVO12A8C13C8C3',"b""I'm Gone This Time""",b'Glen Campbell',57976431-1a5c-4968-a422-b92c5e9b0d4f,US
b'SOKLLOH12A67020F2C',b'I Never Came',b'Queens Of The Stone Age',7dc8f5bd-9d0b-4087-9f73-dc164950bbd8,US
b'SONSPZE12AB01819CE',b'Complicate It',b'Smartbomb',331cddd9-fb6d-4fa8-957b-d130b282e4c4,
b'SOJWQIP12A6D4F710A',b'Caricia Y Herida',b'Flor Silvestre',,Failed to retrieve information
b'SOOOROX12A6D4F8400',"b""It's My Party""",b'Lesley Gore',7f565c58-cf5d-441b-821f-c314ddf60c99,US
b'SOCHRXB12A8AE48069',"b""Let's Get It Started""",b'Black Eyed Peas',d5be5333-4171-427e-8e12-732087c6b78e,US
b'SOTUBVH12AB018D2EC',b'Indian Love Call',b'Slim Whitman',5c1262e2-cb86-4dc9-8acf-781ff4523192,US
b'SONRLQH12AB017C232',b'Dixie',b'Hank Penny & The Lincoln Penny Orchestra',49b8ba30-1b74-4d11-b298-9f601992b6fc,US
b'SOHWGFU12AB017B036',b'Monde De Fou',b'Suburbs',48e797f1-0473-4445-9696-c9bc197a3404,CA
b'SOGGYSM12A58A79111',b'Freedom Enough (From Silent Mother Nature)',b'Catherine Howe',7e92079b-6d93-4c8d-87bd-364c3a5d2bc3,GB
b'SOFOGMR12A8C140FFF',b'Poor Tom (Album Version)',b'Led Zeppelin',678d88b2-87b0-403b-b63d-5da7465aecc3,GB
b'SOGBRIU12A582A214C',b'Carpe PM',b'The Secret Life of Teenage Girls',4e1d7ae8-7640-4382-aa29-ceeccb194e3d,
b'SOGVRHK12A8AE47FFB',b'Estate',b'Billy Higgins_ Bob Berg_ Cedar Walton_ Tony Dumas',53019232-166e-4788-8b13-23e60ffced44,US
b'SOBJYXZ12A8AE45FF1',b'Wounded Hearts',b'Sandi Thom',fcdeb957-b420-4249-a092-946b537a00ca,GB
b'SOCVGQS12A8C13D7DF',b'When Morning Comes To Town',b'The Field Mice',7a86ff6f-cdfc-4ac3-97ca-6a48b8d1b8cd,GB
b'SOGJSEF12AB01847D4',"b""Love's Been Good To Me""",b'Carl Belew',64ef6088-309f-4660-91da-a3e4c57ad379,US
b'SOLCPEB12A58A7BF47',b'Who Shot Ya (Amended Album Version)',b'The Notorious B.I.G.',d5d97b2b-b83b-4976-814a-056d9076c8c3,US
b'SONIQSB12AB0189829',b'End Of The Road (Head Horny\x19s Remix)',b'Bandido',5bfb0a12-0f7a-4e68-880f-381169ca27ac,CR
b'SORHOEV12A81C20F71',b'Taryns Deepest Fear',b'Angelo Badalamenti',5894dac5-0260-4175-b36e-e34680a859d6,US
b'SOEBDBO12AC4688712',b'Snapshot',b'Ladybug',be52fe49-369d-4e75-8590-6feaa3a3510a,GB
b'SOFPYXC12A58A7A4B9',b'Summer Dying Fast',b'Cradle Of Filth',7e26cbe1-b8f5-4215-af82-e43d5f8ff308,GB
b'SOKIGWD12A6701DE9D',b'The Frail',b'Nine Inch Nails',b7ffd2af-418f-4be2-bdd1-22f8b48613da,US
b'SOYNEII12AB0181DB6',b'7 Miles',b'Brixx',dd7d3072-332a-4bad-bd0e-5f038cc3b269,DE
b'SOLBIIE12AB0184DFC',b'Cooler Than You',b'Diesel Boy',044cb251-d596-40e2-a4a8-6b2943af05c9,US
b'SOFQGCQ12AB0183609',b'Still',b'Jim Chappell',7d4624c6-5e71-49f9-a3aa-fc9951953cbb,US
b'SOMBQEO12A8C135018',b'Voices On The Corner',b'Jason Miles',eb8700f3-bb21-44d4-b340-4eb162c924ee,US
b'SOKEXTF12A8C13AE7E',b'Inolvidable',b'Bebo & Cigala',5bc7b413-22ba-429f-9b1e-9082b19a9def,Failed to retrieve information
b'SOQPJUL12AB0189379',b'Kako mi je pitas sad',b'Ana Bekuta',,Failed to retrieve information
b'SOOZKNQ12A6D4F6FD4',b'Beyond the Light',b'Aberdeen',4aaf6eb8-c44e-42d1-b99b-3ebf87325dc4,US
b'SOTWWBZ12AB01845E0',b'Not Buried Deep Enough',b'The Gone Jackals',52781c26-6a8c-4326-a825-64f7b2898bb0,
b'SOIFOLA12AB017CDA1',b'The Cube (Live)',b'S.U.P',3b0db373-57d5-4d4f-b009-2cbfd7b7aa0d,FR
b'SOUJISW12CF4E09416',b'Miracle',b'Bizarre Inc',f72312f7-41ea-4a31-902d-1982eb3eca51,GB
b'SOKHVZO12AB0184C4D',b'Get Back Down',b'Boogie Pimps',fb517c3e-01c4-4285-8eb3-aceeb1739b9c,DE
b'SOKZTUH12AB018B938',b'Give Me 40 Acres (To Turn This Rig Around)',b'The Willis Brothers',5fdf95e6-f0ea-4056-8898-8f895de28fb2,
b'SOQDTZG12A8C1442E3',b'Ernesto Nazareth',b'Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd',c23280a8-abc8-4435-ab44-43762ce0c89c,BR
b'SOCQWKZ12A8C13CE4C',b'(Bloody Paw On The) Kill Floor',b'Busdriver',ccd5bf1f-f83d-4e81-86aa-2aff85d5d6c5,US
b'SOJKDKH12A58A761A2',b'Witch Weed (Live)',b'Bongzilla',fb7659b2-5ceb-45ac-be95-b0c1f832caec,US
b'SOOIZTH12AB018C12E',b'Gerra De De',b'DJ Dips',cbf8aa43-fd3e-480d-b5c9-c94d968efec1,GB
b'SOMISOP12AC468D9D5',b'Battle Of The Rosebud / Cries',b'Brian Keane',9b94ea46-77c0-4f28-a63e-c91646c4eae2,US
b'SOIKIJC12AC3DFB3D2',b'Have Yourself A Merry Little Christmas',b'Hem',232bb885-d7c6-4463-a694-0830ae3300bc,US
b'SOFJNQR12A6D4FAE92',b'U Killed It',b'Lily Allen',6e0c7c0e-cba5-4c2c-a652-38f71ef5785d,GB
b'SONETAN12A58A7ACEB',b'I Wish My Mother Was Here',b'Byther Smith',9c6aa732-36ff-4747-a328-7f7d2846279f,US
b'SOGDFIT12AB018528B',b'Rain And Snow',b'Pentangle',,Failed to retrieve information
b'SORHXYU12A8C13716B',b'Bloco Da Solidao (1996 Digital Remaster)',b'Maysa',e12fbbb6-46fe-4099-9bfa-1aeb56aef7e6,BR
b'SOEGTAN12A6D4F8726',"b""Marie D'Aquitaine""",b'Mich\xc3\xa8le Arnaud',9e4bf2a9-1971-42d2-8742-f9edb00501c2,FR
b'SOEMLQO12AB01808B6',b'Will You Love Me Tomorrow',b'The Shirelles',a8540ea0-1a74-4c22-8b70-1348a77a74a0,US
b'SOQKKPE12A8C13C2CD',b'Northern Downpour (Album Version)',b'Panic At The Disco',b9472588-93f3-4922-a1a2-74082cdf9ce8,US
b'SOWNSZY12AB0180BCF',b'Nine Ways',b'JDS',be5dda0e-44f8-4008-ab49-6ca3f3197903,
b'SORJXPY12AB0182839',b'Bad Seed',b'Jan Howard',67d74586-59ba-4999-9e56-bdb5bb4b183d,US
b'SOITEVV12A6D4F5969',b'Stille nacht_ heilige nacht',b'The American Boychoir',02ea73c9-a5f0-4b63-91f1-c97fa27567ff,US
b'SOIRGRL12AB0186BC2',b'Exchange',b'Abraham Laboriel',ea14ad72-eff5-4a21-934b-8b93f4d45d1b,US
b'SOBUWPY12A8C1446C0',b'In This Life',b'Cama',fd3dcf38-ac5a-44eb-b8dc-01846f415adc,
b'SOCRHCQ12A58A7C8C6',b'Christlike Roche',b'The Roches',4ee9f5ed-5f20-41a7-b467-72c79549a67d,US
b'SOPWKSS12AC468E659',b'Cowboy Ways',b'James Hunter',9e082466-2390-40d1-891e-4803531f43fd,GB
b'SOMXWXQ12AC3DFA002',b'Sympathy',b'Thomas Battenstein',,Failed to retrieve information
b'SOOGNJP12A8C1381AD',b'Medicate Myself',b'The Verve Pipe',28f93e8a-43fa-4cfb-aea5-11252ff937ab,US
b'SOSEJIQ12AB017E7EB',b'You Rascal You',b'Bob Margolin',90e17526-597c-4d91-b47f-40a85be1860a,US
b'SODBMZD12A8C134232',b'Kolomeyke',b'Mish Mash',a6f57754-4cdf-4661-8a4d-683dd0389c78,GB
b'SOVZBDR12A6702012E',b'More And More  (LP Version)',b'Marvin Sapp',a2bff7aa-390e-4412-9a0b-c18526fc233a,US
b'SORWXUP12A58A79E65',"b""Groovin' In The Midnight""",b'Maxi Priest',fc6548d9-cc7e-4311-bd6c-6eba9c0cd06f,GB
b'SOFUBCP12A8C13D5EF',b'Biding Her Time',b'Bob Neuwirth',31dc0d7a-14f1-4b3e-8e73-a63d7e015dc6,US
b'SOOPUTF12AB018DFAA',"b""Simon's Folly""",b'Dharma Bums',52eb3638-630e-4860-a275-ad205728d7ed,AU
b'SOGMXBW12A6D4FB8D7',b'They Say (Album)',b'Jupiter Rising',f025c4b8-3910-4ca6-8812-1dd2f163316e,US
b'SOFDTRZ12AB018DD11',b'Crawl Before You Ball (Album Version)',b'Saafir',2c72d47a-3cae-41de-83a3-b4a594b97823,US
b'SOCCQIQ12A8C13C76B',b'Brasas Vivas',b'Nelson Ned',5c70dd66-e717-4ce3-8940-9a530f492383,BR
b'SOUDSGM12AC9618304',b'Insatiable (Instrumental Version)',b'Clp',4d96f7d0-2f0e-4e92-ba70-a405f96f8cec,
b'SOFSOCN12A8C143F5D',b'Face the Ashes',b'Gob',c6903a2e-063c-4f91-a284-17b8f421be7b,CA
b'SOYMRWW12A6D4FAB14',b'The Moon And I (Ordinary Day Album Version)',b'Jeff And Sheri Easter',79c403f9-5467-4f23-8426-9ca3fc60a115,US
b'SOXVLOJ12AB0189215',b'Amor De Cabaret',b'Sonora Santanera',7a273984-edd9-4451-9c4d-39b38f05ebcd,MX
b'SOCIWDW12A8C13D406',b'Soul Deep',b'The Box Tops',1c78ab62-db33-4433-8d0b-7c8dcf1849c2,US
b'SOHKNRJ12A6701D1F8',b'Drop of Rain',b'Tweeterfriendly Music',d89de379-665d-425c-b2e9-41b95d1edb36,CA
b'SONHOTT12A8C13493C',b'Something Girls',b'Adam Ant',e188a520-9cb7-4f73-a3d7-2f70c6538e92,GB
b'SOIAZJW12AB01853F1',b'Pink World',b'Planet P Project',19d232b9-b4d7-4dc8-b259-bf65efb655b1,DE
b'SOMJBYD12A6D4F8557',b'Keepin It Real (Skit)',b'Rated R',56503d6d-094e-4c28-ae3d-04cc748ade5b,US
b'SOMZWCG12A8C13C480',"b""I Didn't Mean To""",b'Casual',e77e51a5-4761-45b3-9847-2051f811e366,
b'SOQHXMF12AB0182363',b'Young Boy Blues',b'JennyAnyKind',eb722df4-372e-4742-8586-f7ff658012d6,US
b'SOOZLTC12A6D4FBE91',b'Juoksuhauta-twist (El\xc3\xa4m\xc3\xa4 juoksuhaudoissa)',b'The Avengers',f290c284-cc49-49a6-bc89-3f58de0c40ed,US
b'SOOODKC12AB018462F',"b""A'chek Ouyounik (2009 Digital Remaster)""",b'Ragheb Alama',,Failed to retrieve information
b'SOEWQYW12AB0183FDE',b'Festa',b'Gil Semedo',,Failed to retrieve information
b'SOHDDHR12AB0183552',b'Sense And Trick',b'Xmilk',,Failed to retrieve information
b'SOEHWGF12A6D4F8B2B',"b""Hips Don't Lie (featuring Wyclef Jean)""",b'Shakira Featuring Wyclef Jean',bf24ca37-25f4-4e34-9aec-460b94364cfc,CO
b'SOJEVZW12A8C133988',b'Waiting',b'Porcupine Tree',169c4c28-858e-497b-81a4-8bc15e0026ea,GB
b'SOFBQIA12AB0182219',b'Te Hacen Falta Vitaminas',b'Soda Stereo',3f8a5e5b-c24b-4068-9f1c-afad8829e06b,AR
b'SODOLVO12B0B80B2F4',b'Hell',b'Foo Fighters',67f66c07-6e61-4026-ade5-7e782fad3a5d,US
b'SOOSYMY12AB01888CD',b'I Got Over It (Album Version)',b'Robben Ford',9c17c956-de06-4463-9a87-234652c306dc,US
b'SOIPNSZ12A8C144128',b'Grim Prospects (Version 2 Remix)',b'Schizoid',6ee0eaaf-3f61-4a8e-abc5-ba7e371e01c1,CA
b'SONWQQX12AC3DF6762',b'Fire (Oscar G Space Vocal Mix)',b'Dolce; Oscar G.',b63b38ce-8dea-4f4b-b1af-2a874bfd8c48,US
b'SOPBKEB12A6D4FD777',b'One Less Bell To Answer',b'Brazilian Tropical Orchestra',1b37371e-9e55-4a35-b3d8-bfb10cc1f364,
b'SOGXFIF12A58A78CC4',b'Hanging On (Medium Key Performance Track Without Background Vocals)',b'Britt Nicole',9519eba5-d329-417e-b69a-9ebb2faffca4,US
b'SOMCCPJ12A8C142B6B',b'Part One From Triomusic',b'Strata',fbe356cb-29eb-4e4f-93f0-865c6452a1bd,US
b'SOCQJBX12AF72AA6F2',b'The Owl and the Pussy-cat',b'Igor Stravinsky',,Failed to retrieve information
b'SOONOZL12A6D4FC475',b'Same Man',b'Till West & DJ Delicious',e8cbebb8-be7b-4e9c-b161-f72d63a6f0c5,Failed to retrieve information
b'SOHCENZ12A8C13AC85',b'Hai Shava',b'Malkit Singh',9a81b764-c59a-42c6-a273-9015bae6c366,GB
b'SOMWLCK12A8C135D69',b'Set You Free This Time',b'Gene Clark',2b6f3780-6fb6-42c2-95bb-5e080772e38c,US
b'SOYCTBG12A8C144341',b'Until You Love Someone',b'Dean Martin',5e6c760b-42e0-4df4-a221-0269355da00a,US
b'SOIHZMH12AB017DF93',b'Quiero Ir Ao Mar',b'Carlos Nu\xc3\xb1ez',3d9ba6f0-c4ed-450b-a150-37e2ebf13e77,
b'SOIKVVS12AB0184063',b'Nutty Block',b'Rodney O & Joe Cooley',2ba29f11-6321-451f-934d-3f63b3930ce3,US
b'SOVKCDB12A6D4FB2AB',b'Hello Young Lovers (LP Version)',b'James Darren',dc296d4e-5bc5-482e-92b2-7eb2ad8804c7,US
b'SOTVEKK12A8C1392E1',b'Hard Times',b'RUN-DMC',5ecc3f72-20a6-47a0-8dc5-fb0b3dadeea0,US
b'SOTYCYE12AC468AA08',b'The Boss',b'Lady May',74739043-1e0a-4b4f-8d7a-98d9d30a59b1,
b'SOYHNTG12A6D4F5703',b'Myth Takes',b'!!!',f26c72d3-e52c-467b-b651-679c73d8e1a7,US
b'SOSTFTW12A8C13B84A',b'Milagre Dos Peixes/ Musica Incidental: Cais/ Music Incidental: San Vicente',b'Cesar Camargo Mariano/Helio Delmiro',55c64e4a-2eef-493a-a3f6-51780c4dcf0b,BR
b'SOYDHCW12A6D4F9A2E',"b""Jeffrey's Dark Side""",b'Angelo Badalamenti',5894dac5-0260-4175-b36e-e34680a859d6,US
b'SOCTSJA12AC9618325',b'Filipino Baby',b'Hank Locklin',c8d0d74b-80eb-4746-8cea-f5df78b4b90c,US
b'SOLHFZF12AB018AB3E',b'Pinned To The Ground (album version)',b'Buzzhorn',9b6a7c5c-cba4-49db-88b7-347cb73084f6,
b'SOZEHMC12A6D4F9F30',b'Always And Never (Album Version)',b'Silverstein',d89de379-665d-425c-b2e9-41b95d1edb36,CA
b'SOGBJSK12AB018D052',b'Someone to Watch Over Me',b'Frank Chacksfield',1ab5ec20-743e-4f11-9c37-237f190ae447,GB
b'SOHGAJH12A6D4F8F58',b'Just As Much As Ever',b'Bert Kaempfert And His Orchestra',642e61c8-878c-4a7c-84e2-2a8a384a8f8e,DE
b'SOAKXET12CF5F86E71',b'Escapist',b'Nightwish',00a9f935-ba93-4fc8-a33a-993abe9c936b,FI
b'SOWTIDJ12AB018808C',"b""Pulecenella 'e m\xc3\xb2""",b'Gloriana',45ee3bf0-7ef7-4a87-81e3-a5867473b93d,
b'SOGOQGE12AB0182907',b'Spaceman',b'The Killers',95e1ead9-4d31-4808-a7ac-32c3614c116b,US
b'SONIHLC12AB0187B0C',"b""Iskorosten' (instr.)""",b'Butterfly Temple',02c88d30-6d21-496a-a142-2100e0e1e3e0,RU
b'SOLBHCO12AB018769A',b'Big Stax/High Volts (Album Version)',b'Grant Geissman',8e93b8da-1e7c-4bae-8204-56605d761505,US
b'SOFWWGY12AB0185BC5',b'Yesterdays',b'Percy Faith',291dcfb8-b31c-496a-905b-9955509d75b6,CA
b'SOJTIKK12A8C13B15E',b'Palmer enqu\xc3\xaate',b'Alexandre Desplat',391846f7-f09f-470c-b188-c16b3a2022e4,FR
b'SOVHRBI12A81C22E02',b'Ever Be',b'Korn',ac865b2e-bba8-4f5a-8756-dd40d5e39f46,US
b'SOHULHF12AB017F6CF',b'Oh Look Misery',b'Blind Blake & The Royal Victoria Hotel Calypsos',2cd81b51-9120-4058-b4c9-e4c728d763be,US
b'SOQAHUW12AB0181F04',b'Loco (Crazy)',b'Little Joe',209afd68-2568-4cd2-b722-99e41786293f,US
b'SOJRCDU12AB0189D27',b'Smile',b'Xcultures',91a75913-4dbf-4496-bed1-7d4206c3ed22,
b'SODYZIU12A8C13FBD9',b'Shadows That Move',b'Mastodon',bc5e2ad6-0a4a-4d90-b911-e9a7e6861727,US
b'SOQBQWN12AB0186782',b'Go To Hell',b'Prozak',c0ab7def-72c5-4774-8c38-3c61399fd0c3,ES
b'SOVTGXQ12A6D4FB9CA',b'Atmosphere Station',b'James Horner',679ec43c-bc04-4bb0-b619-2da702a214ba,US
b'SORQLMX12A8C133FCD',b'La Plus Bath Des Javas',b'Yvette Horner',ed8dba19-0521-4cec-b327-e85c7ef94488,FR
b'SOZWHVZ12A6D4F90E7',b'Kite Live from Sydney',b'U2',a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,IE
b'SOEETVW12A6D4F93B8',"b""Teacher's Pet""",b'Extreme',282c0a37-9b7f-4873-83e6-21bf00d9185d,Failed to retrieve information
